id,label,acc,url
b3019872-1d53-5a80-97e3-46cfa9efdc73,Eosinophilic leukemia,,
afd005a2-634d-5c4b-989c-e8aedaad2b8c,Ependymoblastoma,C0700367,https://www.disgenet.org/browser/0/1/0/C0700367/
f35cc040-77b6-5391-8208-439d248bd394,Ependymoma,,
37f93f71-3ed0-540d-9d3d-c73b9e65e5cd,Epicanthus inversus,,
d80b0098-7ff7-55cb-bf20-fc527a7c5b24,Epidemic keratoconjunctivitis,C0014493,https://www.disgenet.org/browser/0/1/0/C0014493/
57223bf8-de51-5039-8ac6-823deb0303c7,EPIDERMAL DIFFERENTIATION COMPLEX,C1832097,https://www.disgenet.org/browser/0/1/0/C1832097/
2dc19964-c4d7-51e2-bf13-b79ad0eb7834,Epidermodysplasia Verruciformis,,
160618eb-7201-5ce6-a024-be6ce5806d95,Epidermolysis Bullosa,,
d306f7a3-bdcd-54aa-9afa-558b863eb6ac,Epidermolysis Bullosa Acquisita,C0079293,https://www.disgenet.org/browser/0/1/0/C0079293/
4fff3f16-991e-5003-b44a-872159415d33,Epidermolysis Bullosa Dystrophica,,
f0328da9-ac5c-573e-b8bb-523d1c00745c,Epidermolysis bullosa inversa dystrophica,C2673609,https://www.disgenet.org/browser/0/1/0/C2673609/
76df7c0f-d1c9-518a-87a1-2623889d44ee,Epidermolysis Bullosa Progressiva,C0079297,https://www.disgenet.org/browser/0/1/0/C0079297/
fd9b123e-2b4f-506e-808f-889963cb8b40,Epidermolysis Bullosa Simplex,,
8475b847-facb-502b-9865-21b4b176279d,Epidermolysis Bullosa Simplex Kobner,C0079299,https://www.disgenet.org/browser/0/1/0/C0079299/
430575c0-cc6a-5994-95e1-2e2f43782ffb,Epidermolysis bullosa with pyloric atresia,C1856934,https://www.disgenet.org/browser/0/1/0/C1856934/
7559e659-31c0-5792-975c-eb5da9400592,Epiglottitis,C0014541,https://www.disgenet.org/browser/0/1/0/C0014541/
274ddf1a-5cce-5f19-8e82-878c83bc3c37,Epilepsy,,
328a5611-ed85-5430-85b4-8e1abbcce5bb,Epileptic drop attack,C0270846,https://www.disgenet.org/browser/0/1/0/C0270846/
035a0c2a-213e-5428-9fc7-bd97deab8574,Epileptic encephalopathy,,
a6026f91-238a-591c-a4b6-d2ade2200994,Epileptic Seizures,,
f179ad21-3e58-56ff-9bc3-c5d83ae95e49,Epileptic Syndromes,C4505072,https://www.disgenet.org/browser/0/1/0/C4505072/
6e3004db-cea6-5aca-a9bf-266bdd88cffe,Epiphyseal dysplasia,,
376da245-9c46-5f4d-a693-a440e8515e6a,Epiretinal Membrane,C0339543,https://www.disgenet.org/browser/0/1/0/C0339543/
c1f2d875-300b-535f-ac6e-0d366b8c6c7b,Episodic abdominal pain,C3808022,https://www.disgenet.org/browser/0/1/0/C3808022/
7ff3c4a1-467a-58af-ad6f-7bbea4277e0a,Episodic Ataxia,,
dbea96a8-1254-5cce-a665-ab24b8352871,Episodic ataxia type 2 (disorder),C1720416,https://www.disgenet.org/browser/0/1/0/C1720416/
dff9722e-2616-5533-8135-f3d850828244,Episodic flaccid weakness,C4025572,https://www.disgenet.org/browser/0/1/0/C4025572/
87b84f9c-0d97-5fdd-8a92-3f1f496f84ae,Episodic hyperhidrosis,C1857171,https://www.disgenet.org/browser/0/1/0/C1857171/
55c5efb5-3501-5f29-8fd7-5cf5207bb5ab,Episodic hypertension,C1857175,https://www.disgenet.org/browser/0/1/0/C1857175/
9f6e5131-e1dd-5481-ad02-4f91ac868090,Episodic hypokalemia,C4022754,https://www.disgenet.org/browser/0/1/0/C4022754/
1e2f7e20-a875-521c-8658-45eb42fc5c4e,Episodic paroxysmal anxiety,C1387805,https://www.disgenet.org/browser/0/1/0/C1387805/
0dd9edc2-77da-5206-b906-f465f20c25e5,Episodic tachypnea,C3806218,https://www.disgenet.org/browser/0/1/0/C3806218/
6c128ceb-0ddb-5fd9-9cae-1f2133ca2720,Episodic vomiting,C1838993,https://www.disgenet.org/browser/0/1/0/C1838993/
64032169-c3b8-5f34-afad-3dbb8bc89d9b,Epistaxis,,
6cdb1957-c688-5e78-8ebe-51009d79f1fd,Epithelial corneal erosions,,
b2b431d7-1c6f-56af-bf2d-b40cb1ec6ec0,Epithelial cyst,C0014511,https://www.disgenet.org/browser/0/1/0/C0014511/
f4b8eb2d-60c3-53c0-b5f3-4877bcfd621e,Epithelial hyperplasia,,
ae91d266-0525-5ed6-b534-ed9e609f678e,Epithelial hyperplasia of skin,C0263641,https://www.disgenet.org/browser/0/1/0/C0263641/
332afe56-a9ba-5942-8970-2f3d559ed371,Epithelial inclusion cyst,C0259770,https://www.disgenet.org/browser/0/1/0/C0259770/
002e52cd-0b6f-5d1e-bf16-58c45bfd62d5,Epithelial ovarian cancer,C0677886,https://www.disgenet.org/browser/0/1/0/C0677886/
640fcde0-9a4a-5923-a974-4868b2661a0c,Epithelial tumor of ovary,,
78adc60f-5c49-533b-8686-d50de06a4174,Epithelioid and spindle cell nevus,C0206739,https://www.disgenet.org/browser/0/1/0/C0206739/
69f1ceec-d4c6-5eb9-85b1-49c07fe06537,Epithelioid hemangioendothelioma,,
64e0bc0a-b5df-5610-8425-605b182f5e0e,Epithelioma,,
d2ea713b-a37e-54b2-b39c-b0019f2d3a3e,Epstein-Barr virus associated gastric carcinoma,C4274414,https://www.disgenet.org/browser/0/1/0/C4274414/
e71c4e04-7247-56c1-8b2e-dd8914da1f55,Epstein-Barr Virus Infections,C0149678,https://www.disgenet.org/browser/0/1/0/C0149678/
79738a08-800f-5d3d-8a22-23fd14996bef,Equilibration disorder,C0575090,https://www.disgenet.org/browser/0/1/0/C0575090/
2c2d0ecc-c2f9-5fea-baa2-337002bb461d,Equinovalgus deformity,,
4d1f13ee-83a6-5d27-8492-66a1326f3789,Erdheim-Chester Disease,,
531156db-6f16-56a5-9da3-c9b3becee1e6,Erectile abnormalities,C4022003,https://www.disgenet.org/browser/0/1/0/C4022003/
bd3a4cad-a877-56a2-b7e6-e4c628dc631d,Erectile dysfunction,,
dbb3a6df-118b-56b3-b5a9-dc9bb4340e82,Ergotism,,
afaef0d7-2f6d-5072-898c-20b92d58ac54,Erlenmeyer flask deformity of the femurs,C1855895,https://www.disgenet.org/browser/0/1/0/C1855895/
ae0d1a83-77f5-5c35-a883-a712cd710ff8,Erosive esophagitis,C0267055,https://www.disgenet.org/browser/0/1/0/C0267055/
427e002b-a596-52b0-8e38-81911d5e7b8f,Eruptive xanthoma,,
4ddb6c1a-a122-5544-84a4-566e5d7cfb14,Erysipelas,C0014733,https://www.disgenet.org/browser/0/1/0/C0014733/
1ec81e85-e766-5540-8a58-ef639734a936,Erythema,,
e50f9265-72e4-5531-bfb0-926f91cbc727,Erythema Chronicum Migrans,C0014740,https://www.disgenet.org/browser/0/1/0/C0014740/
d2f9fbf0-02e0-5df3-a716-52e65887d2ae,Erythema Infectiosum,C0085273,https://www.disgenet.org/browser/0/1/0/C0085273/
6b9d5bf4-159f-50a2-af3e-4c40b3e9e854,Erythema Multiforme,,
e935de93-5ea6-55a9-92b2-0ed916fd5835,Erythema Nodosum,,
e32ba85b-a41c-54ae-a487-f356f86fe309,Erythroblastosis,,
f6fc8fe0-1045-55a1-bf27-cffe78d96512,Erythrocyte Mean Corpuscular Hemoglobin Test,C0369183,https://www.disgenet.org/browser/0/1/0/C0369183/
6c34be06-2236-5d24-96fc-336567dbdd3e,Erythrocytosis,,
d24d7d85-8307-53e7-891d-5a2c34dd5eba,Erythrocytosis due to low atmospheric pressure,C0272139,https://www.disgenet.org/browser/0/1/0/C0272139/
8b8a73e7-f913-5be0-9bc3-f2cc6cf9c782,Erythroid hyperplasia,,
566f08f6-0ae9-56ca-8d21-745739865d2a,Erythroid hypoplasia,,
9274014e-646b-5747-9b22-6e6412a04a8c,Erythrokeratoderma,,
3f4398c2-3aae-5d9f-9a34-63660017f0a0,Erythrokeratodermia variabilis,,
0f72f788-b421-550c-9ebf-5522d41d47b2,Erythroleukemia,,
5411450f-7ed4-512b-93de-8a653dcb730f,Erythromelalgia,C0014804,https://www.disgenet.org/browser/0/1/0/C0014804/
69b13281-bdc5-53a4-b705-9ff98ab29d2b,Erythrophagocytosis,C0302486,https://www.disgenet.org/browser/0/1/0/C0302486/
d2e728a5-eb80-5c4e-9708-7895b81bd9cd,Erythropoietic Protoporphyria,C0162568,https://www.disgenet.org/browser/0/1/0/C0162568/
9ae8c034-7025-5f2e-9d8f-be906e377f6a,Escherichia coli Infections,C0014836,https://www.disgenet.org/browser/0/1/0/C0014836/
171220b3-4e76-5a1b-89c3-f030c73d77a3,Esophageal Achalasia,C0014848,https://www.disgenet.org/browser/0/1/0/C0014848/
dcceb5f7-1e25-5c66-9f6d-ea93e14fd02f,Esophageal Atresia,,
135fc44c-1101-567c-b8ba-093ccdce01d5,Esophageal atresia with or without tracheoesophageal fistula,C1861028,https://www.disgenet.org/browser/0/1/0/C1861028/
903eba2d-8dd5-571c-a9a7-f4a44ab4ec84,Esophageal carcinoma,,
191e94df-1939-5ba9-9629-90a345ca868e,Esophageal Diseases,C0014852,https://www.disgenet.org/browser/0/1/0/C0014852/
056f9010-2181-5b3d-95da-2d3e40a6b19e,Esophageal dysplasia,C0586354,https://www.disgenet.org/browser/0/1/0/C0586354/
05723bfb-7665-54fe-ae35-4d93fa3f4e40,Esophageal Neoplasms,C0014859,https://www.disgenet.org/browser/0/1/0/C0014859/
71d41534-e208-55a4-8305-f013e3e18e37,Esophageal Stenosis,C0014866,https://www.disgenet.org/browser/0/1/0/C0014866/
d5de8c55-b867-5d84-83cb-d1669438e4f3,Esophageal Varices,,
e7e4c286-4dd6-5228-af2f-38cde4d2af14,Esophagitis,,
ef429f46-564b-5721-b9d7-ce7b9274ec9b,Esotropia,,
02b673cb-42a5-5c29-bdf2-56567b2ff74b,ESR raised,C0151632,https://www.disgenet.org/browser/0/1/0/C0151632/
9ef52f6e-1a57-5253-8c65-efd63e75042c,Essential Hypertension,,
9bfe75f6-daa1-5f3a-b390-56e8f961f040,Essential Tremor,C0270736,https://www.disgenet.org/browser/0/1/0/C0270736/
6a1a6780-27c5-5023-9dfe-7f19e713b01b,Estradiol measurement,C0337434,https://www.disgenet.org/browser/0/1/0/C0337434/
d661b84a-71d6-55ad-b3eb-028078d6fdc9,ESTROGEN RESISTANCE,C3809250,https://www.disgenet.org/browser/0/1/0/C3809250/
69bd0872-7cc7-5a01-9f94-8d3cb4f523e9,Etat Marbre,C0266487,https://www.disgenet.org/browser/0/1/0/C0266487/
f1abfb9b-1bfd-5a38-bfbf-53b949e38aeb,Ethylmalonic aciduria,,
4c38e3d3-9e27-5583-bfd0-9d6939cfe995,Ethylmalonic encephalopathy,C1865349,https://www.disgenet.org/browser/0/1/0/C1865349/
f3fcabba-9bfe-5da5-84cc-417a5a42389d,Eunuchoid habitus,C4025569,https://www.disgenet.org/browser/0/1/0/C4025569/
cd04c21a-9d51-57f4-84a0-ec798507c627,Euthyroid Goiter,C0302859,https://www.disgenet.org/browser/0/1/0/C0302859/
0580e269-dffe-56ee-ba05-312bd4853d6e,Everted lower lip vermilion,,
594daf6c-806e-5b64-9b2e-2a4cb3477a50,Everted upper lip vermilion,C4023698,https://www.disgenet.org/browser/0/1/0/C4023698/
060e31a0-1a0b-5628-bec6-77661a3a3c91,Ewing's sarcoma of bone,C0585474,https://www.disgenet.org/browser/0/1/0/C0585474/
f3a12548-c79b-5c4c-9e15-de54e6728863,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,,
d6ab79bb-9091-5932-9d48-9d50a697e1b9,Ewings sarcoma,,
20ffecba-96d5-5734-b5dc-7ebd538e2e8a,Ewings sarcoma-primitive neuroectodermal tumor (PNET),C0684337,https://www.disgenet.org/browser/0/1/0/C0684337/
ba212bd4-5cfd-5819-b2d0-e5a0f2dfd798,Exaggerated acoustic startle response,,
8477faec-c9d9-5b40-8ebf-48c6c77fa3f8,Exaggerated startle response,C1740801,https://www.disgenet.org/browser/0/1/0/C1740801/
8c80f3f5-4b5f-5472-b6d9-890c8740e87e,Exanthema,,
b32f4ee8-ff74-55a4-9e60-8e535f93b8f7,Excessive daytime somnolence,C0694563,https://www.disgenet.org/browser/0/1/0/C0694563/
aafce243-87c9-58b4-bdbc-fe2e4abbbb54,Excessive growth of skull bones,,
27173c64-752a-50eb-9147-660fed66eb86,Excessive sputum secretion,,
eec080d1-3662-5d9b-bd25-8a1d33423dbb,Excessive tearing,C0152227,https://www.disgenet.org/browser/0/1/0/C0152227/
0789d0e9-8113-537d-a632-bd88fd1cc7e6,Excessive wrinkled skin,C4024890,https://www.disgenet.org/browser/0/1/0/C4024890/
6a6c96de-57fb-5b16-9174-1a08a6448999,Executive dysfunction,C2748208,https://www.disgenet.org/browser/0/1/0/C2748208/
4b1e08f9-5c93-550a-b375-d504bc9f36e0,Exencephaly,C0266453,https://www.disgenet.org/browser/0/1/0/C0266453/
19aca0f2-7e09-5725-aab8-eda27c2e6794,Exercise-induced angina,C0577698,https://www.disgenet.org/browser/0/1/0/C0577698/
26e41d56-a24d-5487-b897-ab2a67332daa,Exercise-induced muscle cramps,C1855578,https://www.disgenet.org/browser/0/1/0/C1855578/
9f0127a7-50fa-5e17-a0a6-438cbee770a1,Exercise-induced muscle fatigue,C1855580,https://www.disgenet.org/browser/0/1/0/C1855580/
8a7de9bb-1478-5d76-a1e1-83c51b6a634d,Exercise-induced myalgia,C1850830,https://www.disgenet.org/browser/0/1/0/C1850830/
a30f8138-984f-598f-bb1a-556ce8e31f77,Exercise-induced myoglobinuria,C1845155,https://www.disgenet.org/browser/0/1/0/C1845155/
abfd5d3d-23eb-58f0-90eb-ca2e9c8b0317,Exercise-induced myoglobinuria in adults,,
bb3fe775-6e9c-5bbc-8c4c-7d68ef26413f,Exfoliation Syndrome,,
ae800107-eed7-5b0c-987c-f81592b29d6b,Exfoliative dermatitis,C0011606,https://www.disgenet.org/browser/0/1/0/C0011606/
e734eab6-c581-5618-aa56-5f3b98944e28,Exocrine pancreatic insufficiency,,
42ecc755-296f-5337-9427-d3a07caf3caa,Exogenous Hyperinsulinism,C1257964,https://www.disgenet.org/browser/0/1/0/C1257964/
42655d7d-e8d0-565f-998b-148ea2919327,Exophthalmos,,
a02cfc81-a013-56e6-aec1-c8e45a7802ae,Exostoses,,
e980a4c1-528a-5f70-9f26-eaa08a57e436,Exotropia,,
09b2091d-cb1a-5e52-a829-b05e6fa031a2,Experimental Autoimmune Encephalomyelitis,C0014072,https://www.disgenet.org/browser/0/1/0/C0014072/
ce8cef68-9b87-5045-b287-85ebf2379a6c,Experimental Hepatoma,C0086404,https://www.disgenet.org/browser/0/1/0/C0086404/
d01b0c0c-5b42-5781-9a2a-371cfbb56c88,Experimental Lung Inflammation,C0887898,https://www.disgenet.org/browser/0/1/0/C0887898/
d6004244-01d2-5d73-b51e-48087be3009b,Experimental Organism Basal Cell Carcinoma,C3811653,https://www.disgenet.org/browser/0/1/0/C3811653/
9704eeb8-cd35-544c-801f-04e470fee823,Explosive speech,,
4ed6b6ee-71b6-5a73-86da-a83379e672bc,Expressed Emotion,C0302826,https://www.disgenet.org/browser/0/1/0/C0302826/
99f219e5-69f9-5d6b-b8b0-9561dd41fa63,Expressionless face,C0813217,https://www.disgenet.org/browser/0/1/0/C0813217/
7d34f41c-e650-5c6e-a8de-dda51756f7d2,Expressive language delay,,
b15a6907-361b-51ab-9e58-01dbad24dcf1,Extensively Drug-Resistant Tuberculosis,,
46487c3a-3fe0-5a15-b992-fd39323196d8,Extensor Rigidity,C0239325,https://www.disgenet.org/browser/0/1/0/C0239325/
4b82f3e9-b518-524e-a6c0-63b9a7daa482,External Carotid Artery Diseases,C0600178,https://www.disgenet.org/browser/0/1/0/C0600178/
6824b75c-e935-5cbe-add4-a43de6a391df,External exotoses,C0015302,https://www.disgenet.org/browser/0/1/0/C0015302/
25097822-4a7d-57fb-a7fd-0086e6a4681c,External genital hypoplasia,C1855333,https://www.disgenet.org/browser/0/1/0/C1855333/
4e889a5e-187f-574f-8252-6c8174fcf230,External Ophthalmoplegia,,
80ac7c90-e218-523b-865c-20a0c7ae002d,Extra-Adrenal Paraganglioma,C0030422,https://www.disgenet.org/browser/0/1/0/C0030422/
48a4b18f-31df-526b-9e15-a8c9f4558fc8,Extrahepatic Cholangiocarcinoma,C3805278,https://www.disgenet.org/browser/0/1/0/C3805278/
266060bb-c789-554b-9b0c-51b1c4a2e918,Extramedullary erythropoiesis,,
420f531a-d774-555e-8669-de6aa5690b25,Extramedullary Hematopoiesis (disorder),C2613439,https://www.disgenet.org/browser/0/1/0/C2613439/
cb67ac25-8d06-5c77-a73b-16de3456b0fb,Extramedullary Plasmacytoma,C0278619,https://www.disgenet.org/browser/0/1/0/C0278619/
f99c83ca-ef29-5c3a-b5d5-eb5f54755c38,extranodal lymphoma,C0694571,https://www.disgenet.org/browser/0/1/0/C0694571/
47eeaa2d-eaa9-56f0-9a86-1609de3470ca,Extranodal marginal zone B-cell lymphoma,,
e5b89aef-4c7b-534b-a1d6-aa5b0076bca3,Extraosseous Ewings sarcoma-primitive neuroepithelial tumor,,
6450b5f1-685c-528f-93ab-a26195f16515,Extrapyramidal Disorders,C0015371,https://www.disgenet.org/browser/0/1/0/C0015371/
c577bcb3-a7dd-51ea-8a07-1ae3898a2461,Extrapyramidal dyskinesia,C1848528,https://www.disgenet.org/browser/0/1/0/C1848528/
e1364a51-0345-5868-a8c7-b9de7c6efbc4,Extrapyramidal Rigidity,C0277821,https://www.disgenet.org/browser/0/1/0/C0277821/
74299b51-7c74-5d31-af3b-270c60f1eda3,Extrapyramidal sign,,
495c548f-b99e-5e9b-9303-eee935b9f4c9,Extraskeletal Myxoid Chondrosarcoma,,
8ac67756-74b9-5ca4-9a01-01f700b988c5,Extravasation of Contrast Media,C0015378,https://www.disgenet.org/browser/0/1/0/C0015378/
805156aa-e857-5ba0-a80c-cbdab9da251b,Extravasation of Diagnostic and Therapeutic Materials,,
35b81182-a3a4-5d23-89d0-59211f1d052c,Extravascular Hemolysis,C0312854,https://www.disgenet.org/browser/0/1/0/C0312854/
25da241f-925d-5fcc-bd70-34f888d05a26,Extrinsic allergic alveolitis,C0002390,https://www.disgenet.org/browser/0/1/0/C0002390/
b0843912-7c40-56b1-8f51-4dafeabdd8d7,Exudative age-related macular degeneration,,
cebfffab-23c1-5a13-83ca-be690a4d8473,exudative macular degeneration,C2237660,https://www.disgenet.org/browser/0/1/0/C2237660/
38dfb20f-39ac-5079-b570-d925ee1af835,Exudative retinopathy,C0154832,https://www.disgenet.org/browser/0/1/0/C0154832/
a077cea7-6138-57a6-99af-b4f6dc7acce7,Exudative vitreoretinopathy,,
aae9fbda-b081-5435-a7a2-2371514a1170,Exudative vitreoretinopathy 1,C1851402,https://www.disgenet.org/browser/0/1/0/C1851402/
e933fba7-18b4-5a85-b519-9a277fedaee2,Eye Abnormalities,C0015393,https://www.disgenet.org/browser/0/1/0/C0015393/
7f7426d7-619e-5120-ba25-b32571bcdff3,Eye Color,C0015396,https://www.disgenet.org/browser/0/1/0/C0015396/
3e7468c4-b29f-5b82-a22a-2f6c4395667d,Eye Infections,,
b3716d32-7945-585d-9cd5-d13e2c1101dc,Eye Neoplasms,C0015414,https://www.disgenet.org/browser/0/1/0/C0015414/
515f0c3f-8cd2-513e-a086-6a7f34463be8,Eyelid Xanthoma,C0155210,https://www.disgenet.org/browser/0/1/0/C0155210/
5fec600c-6610-58f9-b6b0-02999de1bfef,eyelids (symptom),C2239120,https://www.disgenet.org/browser/0/1/0/C2239120/
79cf09f0-fd09-5f4c-9f9b-080ff2471927,Fabry Disease,,
22036e18-091b-53b1-b83c-c1f5b56940f3,Facial asymmetry,,
3365aa07-767d-538c-aa94-cab962a43186,Facial diplegia,C1836003,https://www.disgenet.org/browser/0/1/0/C1836003/
906394bf-e6f8-52ef-b10d-ad1dc7333ee1,Facial erythema,C0239488,https://www.disgenet.org/browser/0/1/0/C0239488/
2b523719-0262-52f3-b389-97ede9a6a072,Facial hypotonia,C1845251,https://www.disgenet.org/browser/0/1/0/C1845251/
acc9d59e-f6aa-520f-b018-93b3f1c7d10a,Facial muscle weakness of muscles innervated by CN VII,C1858719,https://www.disgenet.org/browser/0/1/0/C1858719/
6f42a395-cfd4-5ad9-aba4-208436f796ec,Facial paralysis,,
cf42c969-e67a-58fa-9078-37d0edb5309d,Facial Paresis,,
375442d8-b0ee-5927-b051-6f008b4a6b2b,Facies,,
650c6d63-33f4-5203-b739-e81a6fe02e40,FACIOSCAPULOHUMERAL MUSCULAR DYSTROPHY 1B,C1834671,https://www.disgenet.org/browser/0/1/0/C1834671/
cfbceeda-7d2b-57f8-81d7-00dc76a07ba9,Factor V Leiden mutation,,
230d5731-b01b-524a-b81e-60e7634d3718,Factor VII Deficiency,C0015503,https://www.disgenet.org/browser/0/1/0/C0015503/
3e2e55cf-7e26-53f7-a056-afde7cb9797a,Factor VIII Deficiency,,
57d9d34d-1ce4-5b1f-b8e9-343e857e93ae,Factor X Deficiency,,
fa980308-c5ec-5c76-986b-648b4d811696,Factor XII Deficiency,,
a0301d0f-a728-5a40-a549-426ce3563f8f,Fahr's syndrome (disorder),C0393590,https://www.disgenet.org/browser/0/1/0/C0393590/
615b03a5-5559-5065-91ad-93099f5bd54a,Failure of development of eyelashes,,
c2c85594-52a6-5d7b-bab8-d177cb757e27,Failure of exfoliation of primary tooth,C0266050,https://www.disgenet.org/browser/0/1/0/C0266050/
cbaab049-5b00-5d4b-829d-f7fec3ca6db7,Failure to gain weight,C0231246,https://www.disgenet.org/browser/0/1/0/C0231246/
657f7544-2838-5f8f-bef8-6b81c92eea21,Failure to Thrive,,
96325fc5-c4e9-5028-89a0-93c9888ed590,Failure to thrive in infancy,C1867873,https://www.disgenet.org/browser/0/1/0/C1867873/
510562e4-4d21-54da-a41a-ba56485ee013,Failure to thrive in infant,C3887638,https://www.disgenet.org/browser/0/1/0/C3887638/
f95ec1e4-f0cb-5890-a276-018e22213db7,Fair hair,C1849221,https://www.disgenet.org/browser/0/1/0/C1849221/
e0ca5749-7d9a-59c2-84b6-0b0812e4bafa,Fallopian Tube Carcinoma,C0238122,https://www.disgenet.org/browser/0/1/0/C0238122/
f9f8a7d6-0bee-59fd-8856-0d5457ebbb56,Falls,C0850703,https://www.disgenet.org/browser/0/1/0/C0850703/
92fa1474-fbbc-5af3-9d02-53f60152bd22,Familial (FPAH),C1611743,https://www.disgenet.org/browser/0/1/0/C1611743/
aee4dbc8-e195-552e-85f4-62225b1ae5cd,Familial Alzheimer Disease (FAD),C0276496,https://www.disgenet.org/browser/0/1/0/C0276496/
6cec5a39-a9c4-5eba-92bb-341a56b54fd3,Familial aplasia of the vermis,C0431399,https://www.disgenet.org/browser/0/1/0/C0431399/
da99cff6-c827-5ce1-9f42-80c405d08096,familial atrial fibrillation,C3468561,https://www.disgenet.org/browser/0/1/0/C3468561/
7298ccc9-966c-558d-a7f6-9b659fbcee5c,Familial Atypical Mole Melanoma Syndrome,C2314896,https://www.disgenet.org/browser/0/1/0/C2314896/
04f760a2-d4f9-55dd-bc3f-d44bc8d02b77,Familial Atypical Multiple Mole-Melanoma,C0205747,https://www.disgenet.org/browser/0/1/0/C0205747/
5061e672-8180-5cc0-9eb4-3335285c6a99,Familial benign hypercalcemia,C1809471,https://www.disgenet.org/browser/0/1/0/C1809471/
835f60c3-475c-5a8f-b17e-fc7c7a2a8313,Familial benign neonatal epilepsy,C0220669,https://www.disgenet.org/browser/0/1/0/C0220669/
e5de6b43-5754-509f-a367-1f8839746d88,Familial benign pemphigus,C0085106,https://www.disgenet.org/browser/0/1/0/C0085106/
193211a1-93bb-58fc-add6-e8b67e682e81,Familial cold urticaria,C0343068,https://www.disgenet.org/browser/0/1/0/C0343068/
8f7d1e29-a59d-56a2-8176-639acd48a871,Familial Colorectal Cancer Type X,C3896578,https://www.disgenet.org/browser/0/1/0/C3896578/
f2bc5b44-b523-532e-abe9-71d671f11cb3,Familial Dementia,C0751071,https://www.disgenet.org/browser/0/1/0/C0751071/
f975d1a6-7bf3-549b-b059-c5d7e7e11f8e,Familial dilated cardiomyopathy,C0340427,https://www.disgenet.org/browser/0/1/0/C0340427/
5d55470a-8ac3-5f13-abc9-90ccaa4adde2,Familial dyshormonogenetic goiter,C0342191,https://www.disgenet.org/browser/0/1/0/C0342191/
84654edf-8d57-5217-ae6e-3bb8fbee29f7,Familial Dystonia,,
1699eef7-43de-59ca-9036-5f7d3abfe829,Familial eosinophilia,C0272192,https://www.disgenet.org/browser/0/1/0/C0272192/
245e5a69-cb51-53c9-bedf-5c056ba56a73,Familial Epilepsies,C0391958,https://www.disgenet.org/browser/0/1/0/C0391958/
e35bc175-0a51-526a-87cc-c6ef0e45dfea,Familial erythrocytosis,C0152264,https://www.disgenet.org/browser/0/1/0/C0152264/
37bfb16c-7202-5b03-8f52-1dfaec3f79d3,Familial Exudative Vitreoretinopathy,C0339539,https://www.disgenet.org/browser/0/1/0/C0339539/
0671f1e1-d728-5d3c-a2da-42465086c2a6,Familial generalized lipodystrophy,C0221032,https://www.disgenet.org/browser/0/1/0/C0221032/
60f2c921-6420-53de-9987-760a28647753,Familial Glucocorticoid Deficiency Type 1,C4049650,https://www.disgenet.org/browser/0/1/0/C4049650/
3249160c-7919-558a-87f0-2d59134b53ef,Familial HDL deficiency,C2931838,https://www.disgenet.org/browser/0/1/0/C2931838/
9e3af955-b396-57dd-9b24-ff9ddd04b4fc,Familial hematuria,C1305904,https://www.disgenet.org/browser/0/1/0/C1305904/
00e7f9a8-be75-5fbc-8aa5-07399f32a605,Familial Hemiplegic Migraine,C0338484,https://www.disgenet.org/browser/0/1/0/C0338484/
1a1523bf-9eef-59a5-9f4c-6aa04c542d0c,Familial Hyperaldosteronism,,
173209cf-3c06-589c-bacc-c36a74b9296e,Familial hypercholesterolemia - homozygous,C0342881,https://www.disgenet.org/browser/0/1/0/C0342881/
399a33e3-8d80-5b4f-82b2-3031116b10da,Familial hyperchylomicronemia syndrome,C2931862,https://www.disgenet.org/browser/0/1/0/C2931862/
f0f6ad7b-7f2e-567e-9d1c-554fc2474c26,Familial hyperparathyroidism,C0271846,https://www.disgenet.org/browser/0/1/0/C0271846/
c7ed8e5d-2be2-5979-a459-65db82caf882,Familial hypobetalipoproteinemia,C1862596,https://www.disgenet.org/browser/0/1/0/C1862596/
4d8f3459-f4c6-5a70-bbe0-c95a1d397b85,Familial Hypophosphatemic Rickets,C3536983,https://www.disgenet.org/browser/0/1/0/C3536983/
7db7c485-df3f-5c2f-87df-7d2e6a28ca05,Familial Intestinal Polyposis,C2713443,https://www.disgenet.org/browser/0/1/0/C2713443/
6f3c55b4-7492-532a-8db1-d5cf3fb53ca0,Familial intrahepatic cholestasis of pregnancy,C3489728,https://www.disgenet.org/browser/0/1/0/C3489728/
b8960c3c-d5d9-5bc9-bd2f-ebda96660963,Familial juvenile gout,C0268113,https://www.disgenet.org/browser/0/1/0/C0268113/
04e6688f-a189-5b48-9259-e7fd15f34ec7,Familial Juvenile Parkinsonism,C0752104,https://www.disgenet.org/browser/0/1/0/C0752104/
8fc00efc-1c52-5131-8a5d-a7815510bd79,Familial lichen amyloidosis,C0268398,https://www.disgenet.org/browser/0/1/0/C0268398/
312d5e03-b404-5d60-8cf3-c45abad08af8,Familial M??ni??re disease,,
df986dc2-31ef-57c6-a7d4-ff68e68dbf04,Familial Mediterranean Fever,,
6af95481-09be-5132-acb4-9fd75919c04e,Familial medullary thyroid carcinoma,C1833921,https://www.disgenet.org/browser/0/1/0/C1833921/
0cc92fc3-4df9-5a03-b2aa-dcde9138ce9b,Familial meningioma,C1333989,https://www.disgenet.org/browser/0/1/0/C1333989/
