id,label,ontology_label,acc,uri
03bfdd9f-5930-5acc-85cb-3b92f2b5e9a0,photoperiodism (GO:0009648),photoperiodism,GO:0009648,http://amigo.geneontology.org/amigo/term/GO:0009648
de84640f-a31c-543c-8c53-7966e5bfd099,photoreceptor cell development (GO:0042461),photoreceptor cell development,GO:0042461,http://amigo.geneontology.org/amigo/term/GO:0042461
9b45d5cd-da36-5b3e-a686-703880181eb8,photoreceptor cell differentiation (GO:0046530),photoreceptor cell differentiation,GO:0046530,http://amigo.geneontology.org/amigo/term/GO:0046530
4bebbb58-21ca-5412-b6d4-8280df957bb8,photoreceptor cell outer segment organization (GO:0035845),photoreceptor cell outer segment organization,GO:0035845,http://amigo.geneontology.org/amigo/term/GO:0035845
e6d834d7-cf02-5d46-b253-c7a16b26777e,"phototransduction, visible light (GO:0007603)","phototransduction, visible light",GO:0007603,http://amigo.geneontology.org/amigo/term/GO:0007603
9eee4edf-f949-568a-bd2b-a981f284f55c,piecemeal microautophagy of the nucleus (GO:0034727),piecemeal microautophagy of the nucleus,GO:0034727,http://amigo.geneontology.org/amigo/term/GO:0034727
69f8d1c7-463d-5385-bbc2-9281dbd3399c,pigment granule transport (GO:0051904),pigment granule transport,GO:0051904,http://amigo.geneontology.org/amigo/term/GO:0051904
ad96ad40-6476-53a0-8d19-6d8a96d5c6ee,pinocytosis (GO:0006907),pinocytosis,GO:0006907,http://amigo.geneontology.org/amigo/term/GO:0006907
c7e31c1d-a8b8-5624-881e-a21d8cd09148,piRNA biosynthetic process (GO:1990511),piRNA biosynthetic process,GO:1990511,http://amigo.geneontology.org/amigo/term/GO:1990511
83cd4c7a-1593-5cfc-85eb-2c66b3ebe730,piRNA metabolic process (GO:0034587),piRNA metabolic process,GO:0034587,http://amigo.geneontology.org/amigo/term/GO:0034587
235fb279-b3ee-5daf-a211-041d615384b3,pituitary gland development (GO:0021983),pituitary gland development,GO:0021983,http://amigo.geneontology.org/amigo/term/GO:0021983
195539eb-5342-54b9-b0b6-e2c1ecde1a16,placenta development (GO:0001890),placenta development,GO:0001890,http://amigo.geneontology.org/amigo/term/GO:0001890
d4a3f126-4140-5ade-b20a-2e11cdfa8a51,plasma membrane bounded cell projection assembly (GO:0120031),plasma membrane bounded cell projection assembly,GO:0120031,http://amigo.geneontology.org/amigo/term/GO:0120031
166bab1e-90dc-5851-abfc-52ffaaaf0eae,plasma membrane bounded cell projection morphogenesis (GO:0120039),plasma membrane bounded cell projection morphogenesis,GO:0120039,http://amigo.geneontology.org/amigo/term/GO:0120039
17dcc259-d9fd-596e-aa8d-ef3a4fec5d7e,plasma membrane bounded cell projection organization (GO:0120036),plasma membrane bounded cell projection organization,GO:0120036,http://amigo.geneontology.org/amigo/term/GO:0120036
d43e0bb1-63d4-5997-8634-d20f23809110,plasma membrane invagination (GO:0099024),plasma membrane invagination,GO:0099024,http://amigo.geneontology.org/amigo/term/GO:0099024
72bea798-a2a4-50f1-aefb-064fa35ed0a7,plasma membrane organization (GO:0007009),plasma membrane organization,GO:0007009,http://amigo.geneontology.org/amigo/term/GO:0007009
876a62e9-ad8f-5004-8e2a-41f7007c500e,plasma membrane phospholipid scrambling (GO:0017121),plasma membrane phospholipid scrambling,GO:0017121,http://amigo.geneontology.org/amigo/term/GO:0017121
86b90916-6692-5b1d-a9d0-3f610a79d258,plasma membrane raft assembly (GO:0044854),plasma membrane raft assembly,GO:0044854,http://amigo.geneontology.org/amigo/term/GO:0044854
ea6a80fc-e175-5032-9125-3491e3fe7629,plasma membrane repair (GO:0001778),plasma membrane repair,GO:0001778,http://amigo.geneontology.org/amigo/term/GO:0001778
10ebe957-ef96-5bbb-a1cc-4d58b822c026,plasma membrane tubulation (GO:0097320),plasma membrane tubulation,GO:0097320,http://amigo.geneontology.org/amigo/term/GO:0097320
d2733f0c-ea85-58b8-a551-6c8625a3384f,plasminogen activation (GO:0031639),plasminogen activation,GO:0031639,http://amigo.geneontology.org/amigo/term/GO:0031639
e23a7037-9485-59c9-946a-31140cff01a9,platelet activating factor metabolic process (GO:0046469),platelet activating factor metabolic process,GO:0046469,http://amigo.geneontology.org/amigo/term/GO:0046469
336debd5-6eff-5afc-a699-7d9ae1c1f064,platelet aggregation (GO:0070527),platelet aggregation,GO:0070527,http://amigo.geneontology.org/amigo/term/GO:0070527
3dbb9321-530e-5c43-8618-1bb49942aafc,platelet degranulation (GO:0002576),platelet degranulation,GO:0002576,http://amigo.geneontology.org/amigo/term/GO:0002576
97bb6ec9-99b5-569e-b0fb-3ad0cfac236b,platelet dense granule organization (GO:0060155),platelet dense granule organization,GO:0060155,http://amigo.geneontology.org/amigo/term/GO:0060155
f1266fbe-128c-5558-8962-c96abd1a9639,platelet-derived growth factor receptor signaling pathway (GO:0048008),platelet-derived growth factor receptor signaling pathway,GO:0048008,http://amigo.geneontology.org/amigo/term/GO:0048008
f7dd93b0-79d2-52f7-9d7e-3003b52912e1,plus-end-directed organelle transport along microtubule (GO:0072386),plus-end-directed organelle transport along microtubule,GO:0072386,http://amigo.geneontology.org/amigo/term/GO:0072386
52647978-22e6-5db5-9aac-9f5340b3a303,plus-end-directed vesicle transport along microtubule (GO:0072383),plus-end-directed vesicle transport along microtubule,GO:0072383,http://amigo.geneontology.org/amigo/term/GO:0072383
8dc6f3bd-f835-5302-9280-83a788f6db34,PML body organization (GO:0030578),PML body organization,GO:0030578,http://amigo.geneontology.org/amigo/term/GO:0030578
2bdedce8-aace-5110-a0df-a9bb94712aa0,polarized epithelial cell differentiation (GO:0030859),polarized epithelial cell differentiation,GO:0030859,http://amigo.geneontology.org/amigo/term/GO:0030859
c64bab88-5c34-5481-8a2d-08ed25c5c09a,poly(A)+ mRNA export from nucleus (GO:0016973),poly(A)+ mRNA export from nucleus,GO:0016973,http://amigo.geneontology.org/amigo/term/GO:0016973
8db846cb-4cd4-57cf-a2a7-1852203df253,poly-N-acetyllactosamine biosynthetic process (GO:0030311),poly-N-acetyllactosamine biosynthetic process,GO:0030311,http://amigo.geneontology.org/amigo/term/GO:0030311
98d18b1f-3869-54a8-8e5c-14d3458e80d9,poly-N-acetyllactosamine metabolic process (GO:0030309),poly-N-acetyllactosamine metabolic process,GO:0030309,http://amigo.geneontology.org/amigo/term/GO:0030309
18e7a68e-c4b8-5d08-bdeb-2da87b229277,polyadenylation-dependent snoRNA 3'-end processing (GO:0071051),polyadenylation-dependent snoRNA 3'-end processing,GO:0071051,http://amigo.geneontology.org/amigo/term/GO:0071051
b5414e4d-523b-570d-8cb5-5dc7a324bfdf,polyamine biosynthetic process (GO:0006596),polyamine biosynthetic process,GO:0006596,http://amigo.geneontology.org/amigo/term/GO:0006596
5a934da4-f65f-572e-8df3-2cb9f2a7f5e2,polyamine metabolic process (GO:0006595),polyamine metabolic process,GO:0006595,http://amigo.geneontology.org/amigo/term/GO:0006595
f4eccc8b-538b-502e-8ccc-7a18a3e64860,polyol biosynthetic process (GO:0046173),polyol biosynthetic process,GO:0046173,http://amigo.geneontology.org/amigo/term/GO:0046173
be0b94b4-c5b6-579a-a651-3f019d62e978,polyol metabolic process (GO:0019751),polyol metabolic process,GO:0019751,http://amigo.geneontology.org/amigo/term/GO:0019751
a16a59af-bb88-5e0e-b271-be06b98ac5e4,polyol transport (GO:0015791),polyol transport,GO:0015791,http://amigo.geneontology.org/amigo/term/GO:0015791
3fb09bea-008b-5e47-b2fe-e8ec4284f93e,polyphosphate catabolic process (GO:0006798),polyphosphate catabolic process,GO:0006798,http://amigo.geneontology.org/amigo/term/GO:0006798
70c6ea6a-8f29-5898-b9d5-e39e1f072167,polyphosphate metabolic process (GO:0006797),polyphosphate metabolic process,GO:0006797,http://amigo.geneontology.org/amigo/term/GO:0006797
48fb700a-1196-5d77-8c7f-f677e64b6d9f,pore complex assembly (GO:0046931),pore complex assembly,GO:0046931,http://amigo.geneontology.org/amigo/term/GO:0046931
425e9bcd-8fac-50b0-8ea0-179f40da3c1c,porphyrin-containing compound biosynthetic process (GO:0006779),porphyrin-containing compound biosynthetic process,GO:0006779,http://amigo.geneontology.org/amigo/term/GO:0006779
8cef18fc-71e7-5c70-b97a-e284ba9148f1,porphyrin-containing compound catabolic process (GO:0006787),porphyrin-containing compound catabolic process,GO:0006787,http://amigo.geneontology.org/amigo/term/GO:0006787
bef6b439-9b58-5964-8206-0bb557208521,positive chemotaxis (GO:0050918),positive chemotaxis,GO:0050918,http://amigo.geneontology.org/amigo/term/GO:0050918
080ed85f-4e55-5b73-9904-0f75c1c46e01,positive regulation by host of viral genome replication (GO:0044829),positive regulation by host of viral genome replication,GO:0044829,http://amigo.geneontology.org/amigo/term/GO:0044829
fcf4ab96-b91e-5a03-9d5a-b1c5430f0a7b,positive regulation by host of viral process (GO:0044794),positive regulation by host of viral process,GO:0044794,http://amigo.geneontology.org/amigo/term/GO:0044794
34be4286-85e0-5c9b-b962-8f7872bdc6b7,positive regulation by host of viral transcription (GO:0043923),positive regulation by host of viral transcription,GO:0043923,http://amigo.geneontology.org/amigo/term/GO:0043923
426ac1e5-7b65-5e09-93e5-a7fde5ec8274,positive regulation by symbiont of entry into host (GO:0075294),positive regulation by symbiont of entry into host,GO:0075294,http://amigo.geneontology.org/amigo/term/GO:0075294
ba6f9d6f-3c60-5670-9678-485d0900a42b,positive regulation by symbiont of host autophagy (GO:0075044),positive regulation by symbiont of host autophagy,GO:0075044,http://amigo.geneontology.org/amigo/term/GO:0075044
63104af5-a767-5d49-affb-9f82c289f79d,positive regulation of 3'-UTR-mediated mRNA stabilization (GO:1905870),positive regulation of 3'-UTR-mediated mRNA stabilization,GO:1905870,http://amigo.geneontology.org/amigo/term/GO:1905870
545a84bb-60eb-551f-bb51-25e9a494da2f,positive regulation of acrosome reaction (GO:2000344),positive regulation of acrosome reaction,GO:2000344,http://amigo.geneontology.org/amigo/term/GO:2000344
0b616344-b6fd-5ecf-9e97-d595678ac168,positive regulation of actin cytoskeleton reorganization (GO:2000251),positive regulation of actin cytoskeleton reorganization,GO:2000251,http://amigo.geneontology.org/amigo/term/GO:2000251
10187862-b1c0-5b74-a9b6-889ee2be5041,positive regulation of actin filament bundle assembly (GO:0032233),positive regulation of actin filament bundle assembly,GO:0032233,http://amigo.geneontology.org/amigo/term/GO:0032233
98ccc3c7-64fd-5716-a3d3-288d76a03cb3,positive regulation of actin filament depolymerization (GO:0030836),positive regulation of actin filament depolymerization,GO:0030836,http://amigo.geneontology.org/amigo/term/GO:0030836
d127d0bb-7db3-50a4-8cea-9ec16800fc17,positive regulation of actin filament polymerization (GO:0030838),positive regulation of actin filament polymerization,GO:0030838,http://amigo.geneontology.org/amigo/term/GO:0030838
3032ff3b-5b6e-5b42-bb89-95612db2e0ad,positive regulation of actin nucleation (GO:0051127),positive regulation of actin nucleation,GO:0051127,http://amigo.geneontology.org/amigo/term/GO:0051127
d55575d2-f887-593a-a242-e8da79ff6e64,positive regulation of action potential (GO:0045760),positive regulation of action potential,GO:0045760,http://amigo.geneontology.org/amigo/term/GO:0045760
ef4fce6d-a393-5304-b40c-0a19d2739347,positive regulation of activated T cell proliferation (GO:0042104),positive regulation of activated T cell proliferation,GO:0042104,http://amigo.geneontology.org/amigo/term/GO:0042104
1f53c5b5-877b-5fda-a8f9-658a76e1f2c0,positive regulation of activation of Janus kinase activity (GO:0010536),positive regulation of activation of Janus kinase activity,GO:0010536,http://amigo.geneontology.org/amigo/term/GO:0010536
7773c8a3-b1bc-5aac-996f-00e8b933102f,positive regulation of activin receptor signaling pathway (GO:0032927),positive regulation of activin receptor signaling pathway,GO:0032927,http://amigo.geneontology.org/amigo/term/GO:0032927
37d25373-8af8-5952-ad43-98e8b3ee9859,positive regulation of acute inflammatory response (GO:0002675),positive regulation of acute inflammatory response,GO:0002675,http://amigo.geneontology.org/amigo/term/GO:0002675
ab84036b-af40-56fd-a137-c6a09a4646bf,positive regulation of adaptive immune response (GO:0002821),positive regulation of adaptive immune response,GO:0002821,http://amigo.geneontology.org/amigo/term/GO:0002821
21c0b62a-7123-5273-a80e-6d1bab5756c7,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824),positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:0002824,http://amigo.geneontology.org/amigo/term/GO:0002824
5e6fb2e9-d64b-59ae-9446-5f464ef0dbcf,positive regulation of adenylate cyclase activity (GO:0045762),positive regulation of adenylate cyclase activity,GO:0045762,http://amigo.geneontology.org/amigo/term/GO:0045762
de46b5f0-ef0b-5357-83fe-12eb5777ba93,positive regulation of alcohol biosynthetic process (GO:1902932),positive regulation of alcohol biosynthetic process,GO:1902932,http://amigo.geneontology.org/amigo/term/GO:1902932
1efb0409-f799-507e-9fe8-96cd885fb971,positive regulation of alpha-beta T cell activation (GO:0046635),positive regulation of alpha-beta T cell activation,GO:0046635,http://amigo.geneontology.org/amigo/term/GO:0046635
08fdb406-2825-5ef7-a424-36aed714596b,positive regulation of alpha-beta T cell differentiation (GO:0046638),positive regulation of alpha-beta T cell differentiation,GO:0046638,http://amigo.geneontology.org/amigo/term/GO:0046638
79e84d69-41e1-5d14-8c8a-a07296b4bfe3,positive regulation of alpha-beta T cell proliferation (GO:0046641),positive regulation of alpha-beta T cell proliferation,GO:0046641,http://amigo.geneontology.org/amigo/term/GO:0046641
b31c58b8-5e32-5f54-a30b-0d0bf6cdde3b,positive regulation of amine transport (GO:0051954),positive regulation of amine transport,GO:0051954,http://amigo.geneontology.org/amigo/term/GO:0051954
557242ae-5a13-5d09-8a30-83bff08d510f,positive regulation of amino acid transport (GO:0051957),positive regulation of amino acid transport,GO:0051957,http://amigo.geneontology.org/amigo/term/GO:0051957
4b1918d9-0ae8-520b-a834-264b4816b6c3,positive regulation of AMPA receptor activity (GO:2000969),positive regulation of AMPA receptor activity,GO:2000969,http://amigo.geneontology.org/amigo/term/GO:2000969
d867d6cf-d232-5697-a28c-cba0edbf1e4a,positive regulation of amyloid precursor protein catabolic process (GO:1902993),positive regulation of amyloid precursor protein catabolic process,GO:1902993,http://amigo.geneontology.org/amigo/term/GO:1902993
bbd89249-934f-518a-a79f-e736aab11c27,positive regulation of amyloid-beta clearance (GO:1900223),positive regulation of amyloid-beta clearance,GO:1900223,http://amigo.geneontology.org/amigo/term/GO:1900223
08477f00-6f9e-5d8b-8441-bfd0feebe7b1,positive regulation of amyloid-beta formation (GO:1902004),positive regulation of amyloid-beta formation,GO:1902004,http://amigo.geneontology.org/amigo/term/GO:1902004
7e01e685-c1e4-55b8-bdd4-8ec89fcd79d7,positive regulation of angiogenesis (GO:0045766),positive regulation of angiogenesis,GO:0045766,http://amigo.geneontology.org/amigo/term/GO:0045766
41c6660e-eec7-54cf-b07c-380bc3780a9b,positive regulation of animal organ morphogenesis (GO:0110110),positive regulation of animal organ morphogenesis,GO:0110110,http://amigo.geneontology.org/amigo/term/GO:0110110
dcf4758a-6434-5196-bb45-25941bb05821,positive regulation of anion transmembrane transport (GO:1903961),positive regulation of anion transmembrane transport,GO:1903961,http://amigo.geneontology.org/amigo/term/GO:1903961
1d77108b-5da8-5ddc-836b-8387e099be7e,positive regulation of anion transport (GO:1903793),positive regulation of anion transport,GO:1903793,http://amigo.geneontology.org/amigo/term/GO:1903793
609ac3d4-bccd-54a0-80de-effe845419c5,positive regulation of anoikis (GO:2000210),positive regulation of anoikis,GO:2000210,http://amigo.geneontology.org/amigo/term/GO:2000210
bc9ac7da-787e-5f86-88cc-71429d209d98,positive regulation of antigen processing and presentation (GO:0002579),positive regulation of antigen processing and presentation,GO:0002579,http://amigo.geneontology.org/amigo/term/GO:0002579
296cfdbf-c64a-5540-a51a-01963b085f25,positive regulation of antigen receptor-mediated signaling pathway (GO:0050857),positive regulation of antigen receptor-mediated signaling pathway,GO:0050857,http://amigo.geneontology.org/amigo/term/GO:0050857
5a7780ff-bf61-5beb-85cb-3dd02526898c,positive regulation of apoptotic cell clearance (GO:2000427),positive regulation of apoptotic cell clearance,GO:2000427,http://amigo.geneontology.org/amigo/term/GO:2000427
ea75b02f-1634-5a13-bab6-0e331f79cc00,positive regulation of apoptotic process (GO:0043065),positive regulation of apoptotic process,GO:0043065,http://amigo.geneontology.org/amigo/term/GO:0043065
0cc8eb3a-09f1-5821-8e0a-6d5e4f7182eb,positive regulation of apoptotic signaling pathway (GO:2001235),positive regulation of apoptotic signaling pathway,GO:2001235,http://amigo.geneontology.org/amigo/term/GO:2001235
e814da6a-59d4-54e0-a924-3fd1a95b6a91,positive regulation of Arp2/3 complex-mediated actin nucleation (GO:2000601),positive regulation of Arp2/3 complex-mediated actin nucleation,GO:2000601,http://amigo.geneontology.org/amigo/term/GO:2000601
1b29722f-ed38-54d9-9dc1-6690931f0744,positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902961),positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,GO:1902961,http://amigo.geneontology.org/amigo/term/GO:1902961
a0db8b29-1f01-517b-b7ad-01a0c9b2cf0e,positive regulation of aspartic-type peptidase activity (GO:1905247),positive regulation of aspartic-type peptidase activity,GO:1905247,http://amigo.geneontology.org/amigo/term/GO:1905247
770c68c4-6405-57b7-8c16-2442d15514ef,positive regulation of astrocyte differentiation (GO:0048711),positive regulation of astrocyte differentiation,GO:0048711,http://amigo.geneontology.org/amigo/term/GO:0048711
f633b31f-c71d-5b97-ba43-79ff277a0f73,positive regulation of ATP biosynthetic process (GO:2001171),positive regulation of ATP biosynthetic process,GO:2001171,http://amigo.geneontology.org/amigo/term/GO:2001171
fb8bb5fd-d607-5546-86c1-ceaeb763b489,positive regulation of ATP metabolic process (GO:1903580),positive regulation of ATP metabolic process,GO:1903580,http://amigo.geneontology.org/amigo/term/GO:1903580
a76a5331-fe5b-53d1-847f-43cb75d98874,positive regulation of ATPase activity (GO:0032781),positive regulation of ATPase activity,GO:0032781,http://amigo.geneontology.org/amigo/term/GO:0032781
28062ce6-7576-5205-8cf5-41040d759fbb,positive regulation of attachment of spindle microtubules to kinetochore (GO:0051987),positive regulation of attachment of spindle microtubules to kinetochore,GO:0051987,http://amigo.geneontology.org/amigo/term/GO:0051987
450271af-d8b0-55b8-91e9-d90f373cb8a0,positive regulation of autophagosome assembly (GO:2000786),positive regulation of autophagosome assembly,GO:2000786,http://amigo.geneontology.org/amigo/term/GO:2000786
282e47dc-f6ae-59bf-ab47-49f18c6c67ad,positive regulation of autophagosome maturation (GO:1901098),positive regulation of autophagosome maturation,GO:1901098,http://amigo.geneontology.org/amigo/term/GO:1901098
1ada7bf8-04bf-503a-b12f-7746e977465b,positive regulation of autophagy (GO:0010508),positive regulation of autophagy,GO:0010508,http://amigo.geneontology.org/amigo/term/GO:0010508
74fee832-a91c-5675-8afc-70a688ede00a,positive regulation of autophagy of mitochondrion (GO:1903599),positive regulation of autophagy of mitochondrion,GO:1903599,http://amigo.geneontology.org/amigo/term/GO:1903599
ce0b5b72-549a-5edb-9e77-5755a264b97b,positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925),positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization,GO:1904925,http://amigo.geneontology.org/amigo/term/GO:1904925
9555c9d7-0e09-583a-97a5-357137453b0f,positive regulation of axon extension (GO:0045773),positive regulation of axon extension,GO:0045773,http://amigo.geneontology.org/amigo/term/GO:0045773
733c9794-8df4-54a5-b60e-1ec12dc18808,positive regulation of axon extension involved in axon guidance (GO:0048842),positive regulation of axon extension involved in axon guidance,GO:0048842,http://amigo.geneontology.org/amigo/term/GO:0048842
674c85d5-b559-57b6-a370-8e4843922ad9,positive regulation of axonogenesis (GO:0050772),positive regulation of axonogenesis,GO:0050772,http://amigo.geneontology.org/amigo/term/GO:0050772
754ce984-4570-531f-855c-03199524f53e,positive regulation of B cell activation (GO:0050871),positive regulation of B cell activation,GO:0050871,http://amigo.geneontology.org/amigo/term/GO:0050871
444fec47-8368-5f76-bceb-fd37bc58b23d,positive regulation of B cell differentiation (GO:0045579),positive regulation of B cell differentiation,GO:0045579,http://amigo.geneontology.org/amigo/term/GO:0045579
6a01507c-0d1d-568b-937a-029e184820c4,positive regulation of B cell proliferation (GO:0030890),positive regulation of B cell proliferation,GO:0030890,http://amigo.geneontology.org/amigo/term/GO:0030890
0a50498c-8d7e-5a84-acb0-d35a7d3f7f07,positive regulation of B cell receptor signaling pathway (GO:0050861),positive regulation of B cell receptor signaling pathway,GO:0050861,http://amigo.geneontology.org/amigo/term/GO:0050861
3404dbd4-6211-512d-a721-853de35e721f,positive regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904261),positive regulation of basement membrane assembly involved in embryonic body morphogenesis,GO:1904261,http://amigo.geneontology.org/amigo/term/GO:1904261
dbfd4336-59e1-59af-bf4f-de87cc6ce083,positive regulation of behavior (GO:0048520),positive regulation of behavior,GO:0048520,http://amigo.geneontology.org/amigo/term/GO:0048520
42c97313-1ff3-538e-ad03-c35573943c0a,positive regulation of bicellular tight junction assembly (GO:1903348),positive regulation of bicellular tight junction assembly,GO:1903348,http://amigo.geneontology.org/amigo/term/GO:1903348
65f0c8b3-ab9c-5b25-b3ac-5edad51d9401,positive regulation of binding (GO:0051099),positive regulation of binding,GO:0051099,http://amigo.geneontology.org/amigo/term/GO:0051099
10c59e24-6d18-5e70-b99b-ae4bad0e07bc,positive regulation of biomineral tissue development (GO:0070169),positive regulation of biomineral tissue development,GO:0070169,http://amigo.geneontology.org/amigo/term/GO:0070169
57326952-2cbb-571d-adc5-6b507513c5cb,positive regulation of biosynthetic process (GO:0009891),positive regulation of biosynthetic process,GO:0009891,http://amigo.geneontology.org/amigo/term/GO:0009891
4cda9a08-28b4-5c8f-b0cb-e5a6c6005351,positive regulation of blood circulation (GO:1903524),positive regulation of blood circulation,GO:1903524,http://amigo.geneontology.org/amigo/term/GO:1903524
cc0fe488-4968-52e4-890b-312a5d4e8025,positive regulation of blood coagulation (GO:0030194),positive regulation of blood coagulation,GO:0030194,http://amigo.geneontology.org/amigo/term/GO:0030194
cfc97776-c83e-509f-8401-de5a68a7ed1a,positive regulation of blood pressure (GO:0045777),positive regulation of blood pressure,GO:0045777,http://amigo.geneontology.org/amigo/term/GO:0045777
e97f43ef-351e-59c8-9679-5fb6be7ee232,positive regulation of blood vessel endothelial cell migration (GO:0043536),positive regulation of blood vessel endothelial cell migration,GO:0043536,http://amigo.geneontology.org/amigo/term/GO:0043536
a2286f7e-0eeb-54a6-8f88-25add06cadfa,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903589),positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,GO:1903589,http://amigo.geneontology.org/amigo/term/GO:1903589
7a2b219a-56d9-5abf-aada-db35cdaaca09,positive regulation of blood-brain barrier permeability (GO:1905605),positive regulation of blood-brain barrier permeability,GO:1905605,http://amigo.geneontology.org/amigo/term/GO:1905605
76291a1c-479c-5b82-98b6-7ec6e197a573,positive regulation of BMP signaling pathway (GO:0030513),positive regulation of BMP signaling pathway,GO:0030513,http://amigo.geneontology.org/amigo/term/GO:0030513
246cdfb3-a212-5ede-ae23-eedff3153c95,positive regulation of bone mineralization (GO:0030501),positive regulation of bone mineralization,GO:0030501,http://amigo.geneontology.org/amigo/term/GO:0030501
45717e12-3408-5fbf-9a5f-2520200a8763,positive regulation of bone resorption (GO:0045780),positive regulation of bone resorption,GO:0045780,http://amigo.geneontology.org/amigo/term/GO:0045780
0415fd4b-d67a-57eb-b1b3-10326f6fb962,positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190),positive regulation of branching involved in ureteric bud morphogenesis,GO:0090190,http://amigo.geneontology.org/amigo/term/GO:0090190
b4374640-d912-5cf5-9412-29ec1562cbb1,positive regulation of brown fat cell differentiation (GO:0090336),positive regulation of brown fat cell differentiation,GO:0090336,http://amigo.geneontology.org/amigo/term/GO:0090336
b661fdb0-8038-5fec-bf54-b0e340fd86a9,positive regulation of calcineurin-mediated signaling (GO:0106058),positive regulation of calcineurin-mediated signaling,GO:0106058,http://amigo.geneontology.org/amigo/term/GO:0106058
4bb83c1f-5dad-57ae-baed-ee5ad86281d1,positive regulation of calcineurin-NFAT signaling cascade (GO:0070886),positive regulation of calcineurin-NFAT signaling cascade,GO:0070886,http://amigo.geneontology.org/amigo/term/GO:0070886
778fbedf-5a8d-5acd-9b79-e5c08d4a74cb,positive regulation of calcium ion import (GO:0090280),positive regulation of calcium ion import,GO:0090280,http://amigo.geneontology.org/amigo/term/GO:0090280
146a9c2a-3464-57b0-9348-0e3fc35b798a,positive regulation of calcium ion transmembrane transport (GO:1904427),positive regulation of calcium ion transmembrane transport,GO:1904427,http://amigo.geneontology.org/amigo/term/GO:1904427
fd422168-d673-5bfc-86bf-6d8f737fd315,positive regulation of calcium ion transmembrane transporter activity (GO:1901021),positive regulation of calcium ion transmembrane transporter activity,GO:1901021,http://amigo.geneontology.org/amigo/term/GO:1901021
8213fee0-62c8-5dbc-b797-0075baccadb0,positive regulation of calcium ion transport (GO:0051928),positive regulation of calcium ion transport,GO:0051928,http://amigo.geneontology.org/amigo/term/GO:0051928
344aa151-60e5-535b-8790-9e61f6c708dc,positive regulation of calcium ion transport into cytosol (GO:0010524),positive regulation of calcium ion transport into cytosol,GO:0010524,http://amigo.geneontology.org/amigo/term/GO:0010524
5dbf7254-2785-5047-b81d-7e5b549d2522,positive regulation of calcium ion-dependent exocytosis (GO:0045956),positive regulation of calcium ion-dependent exocytosis,GO:0045956,http://amigo.geneontology.org/amigo/term/GO:0045956
e7b94c57-d039-526a-95b0-e5eb8c7cb4cb,positive regulation of calcium-mediated signaling (GO:0050850),positive regulation of calcium-mediated signaling,GO:0050850,http://amigo.geneontology.org/amigo/term/GO:0050850
33937d89-91d9-5e28-9d5c-b6cbd8121df7,positive regulation of cAMP-dependent protein kinase activity (GO:2000481),positive regulation of cAMP-dependent protein kinase activity,GO:2000481,http://amigo.geneontology.org/amigo/term/GO:2000481
1779874f-3663-5627-972c-1bb06a5958bc,positive regulation of cAMP-mediated signaling (GO:0043950),positive regulation of cAMP-mediated signaling,GO:0043950,http://amigo.geneontology.org/amigo/term/GO:0043950
a7db2363-623f-55c5-9604-928c51c5fd3c,positive regulation of canonical Wnt signaling pathway (GO:0090263),positive regulation of canonical Wnt signaling pathway,GO:0090263,http://amigo.geneontology.org/amigo/term/GO:0090263
6e29fe0c-fd65-566e-a6a0-fa243e4b01c2,positive regulation of carbohydrate metabolic process (GO:0045913),positive regulation of carbohydrate metabolic process,GO:0045913,http://amigo.geneontology.org/amigo/term/GO:0045913
d78e8bdb-e556-52d1-952e-afbf6541f47e,positive regulation of cardiac epithelial to mesenchymal transition (GO:0062043),positive regulation of cardiac epithelial to mesenchymal transition,GO:0062043,http://amigo.geneontology.org/amigo/term/GO:0062043
e0d551ca-ac90-56c9-805e-93a33bc31c05,positive regulation of cardiac muscle cell differentiation (GO:2000727),positive regulation of cardiac muscle cell differentiation,GO:2000727,http://amigo.geneontology.org/amigo/term/GO:2000727
2904684a-8847-5ab5-ac4d-f362e8c713af,positive regulation of cardiac muscle cell proliferation (GO:0060045),positive regulation of cardiac muscle cell proliferation,GO:0060045,http://amigo.geneontology.org/amigo/term/GO:0060045
3e53159b-569a-5d53-b6e6-bf36dfdc8132,positive regulation of cardiac muscle contraction (GO:0060452),positive regulation of cardiac muscle contraction,GO:0060452,http://amigo.geneontology.org/amigo/term/GO:0060452
976aa2c2-d084-5705-86e5-9147b38fdbb2,positive regulation of cardiac muscle hypertrophy (GO:0010613),positive regulation of cardiac muscle hypertrophy,GO:0010613,http://amigo.geneontology.org/amigo/term/GO:0010613
